##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	ege_1765750669_SRR24940081.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2268524
Total Bases	539.3 Mbp
Sequences flagged as poor quality	0
Sequence length	35-251
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1108	245-249	0.5815382461189671
1108	250-251	0.4451918442753353
1109	1	0.023921709142776137
1109	2	0.059617887176564466
1109	3	0.021334169318642182
1109	4	-0.013005511741411624
1109	5	0.059267306709486434
1109	6	-0.12059214700835952
1109	7	-0.07708232720116825
1109	8	0.15403725024292925
1109	9	-0.08929426450656308
1109	10-14	-0.0819646432829586
1109	15-19	-0.046826129262846905
1109	20-24	0.03547897289833202
1109	25-29	-0.0974413173441846
1109	30-34	-0.026563820938179106
1109	35-39	-0.019174895468594855
1109	40-44	0.05459353281357693
1109	45-49	-0.10577933498002778
1109	50-54	-0.20213634937136504
1109	55-59	0.0034909260420690202
1109	60-64	0.11033089266523888
1109	65-69	-0.07213185289673874
1109	70-74	-0.04140940136009874
1109	75-79	-0.0626874455110169
1109	80-84	0.23347688307062242
1109	85-89	-0.04368004567860595
1109	90-94	-0.04372235359650034
1109	95-99	-0.023291242729378325
1109	100-104	0.29854160749034975
1109	105-109	0.0792236871047649
1109	110-114	-0.050858434968155564
1109	115-119	0.12909930520756774
1109	120-124	0.11098633254469803
1109	125-129	0.039351653881688264
1109	130-134	0.22001637145627484
1109	135-139	0.014297252324908527
1109	140-144	0.10941781375778703
1109	145-149	0.08076528231931235
1109	150-154	0.09298485537335921
1109	155-159	0.1442627282558675
1109	160-164	0.188791423804183
1109	165-169	0.24359797980726938
1109	170-174	0.2430161063434113
1109	175-179	-0.04683364737197593
1109	180-184	0.1701264530008615
1109	185-189	0.07311755084760563
1109	190-194	0.11553276653487643
1109	195-199	0.14903406000729547
1109	200-204	0.14185521077629204
1109	205-209	0.4469053490357169
1109	210-214	0.392648005478911
1109	215-219	0.1380237628204526
1109	220-224	0.38446083751400906
1109	225-229	0.4904442985034443
1109	230-234	0.6223376244335448
1109	235-239	0.7377364280321324
1109	240-244	0.21505521721022092
1109	245-249	0.3725865758500184
1109	250-251	0.5216383400898579
1110	1	-0.025092801966557943
1110	2	-0.029083991434696088
1110	3	-0.024143194391633926
1110	4	-0.023655957822676044
1110	5	-0.08854931356123785
1110	6	0.025945833842122568
1110	7	0.13308763319462713
1110	8	-0.07207830800140869
1110	9	-0.021119691776632976
1110	10-14	0.011678955314145867
1110	15-19	0.12389211810788225
1110	20-24	0.016913379295282027
1110	25-29	-0.05263858212329353
1110	30-34	-0.028063145777061038
1110	35-39	0.045521409149351655
1110	40-44	0.01002493734207377
1110	45-49	0.01693943989415203
1110	50-54	0.03049376530789516
1110	55-59	-0.010172905517826791
1110	60-64	0.044309836529066615
1110	65-69	-0.015867371854916712
1110	70-74	-0.03772468875792612
1110	75-79	0.09522302326766408
1110	80-84	0.09033751071748242
1110	85-89	-0.003638872330455456
1110	90-94	0.006953137850146618
1110	95-99	0.060141968070119844
1110	100-104	0.20126124245873456
1110	105-109	0.04374646939710658
1110	110-114	0.059676158010411484
1110	115-119	0.12341917284238946
1110	120-124	0.008653713217327663
1110	125-129	-0.026742249560470555
1110	130-134	0.1771171823126565
1110	135-139	-0.011746759255892414
1110	140-144	-0.036676307640156836
1110	145-149	-0.044932503576148974
1110	150-154	-0.012561670877303754
1110	155-159	0.02140925436408736
1110	160-164	0.0568510415799679
1110	165-169	0.17275076292300895
1110	170-174	0.401053007320904
1110	175-179	0.21500778099066764
1110	180-184	0.12146383415504403
1110	185-189	0.07909145973459886
1110	190-194	0.302051505972031
1110	195-199	0.3192716284483126
1110	200-204	0.28213767801181433
1110	205-209	0.4269946802290434
1110	210-214	0.6901035059179037
1110	215-219	0.12366136104490977
1110	220-224	0.31755640356890424
1110	225-229	0.860055116077568
1110	230-234	0.6929493555283841
1110	235-239	0.2944332135365606
1110	240-244	0.7198945515104711
1110	245-249	0.3520850764207246
1110	250-251	0.4541966841744767
1111	1	-0.0356065541733841
1111	2	-0.09608978379253585
1111	3	-0.046288639164309586
1111	4	-0.004328961633262907
1111	5	-0.1398292695122194
1111	6	0.06883795964400719
1111	7	-0.11743096964757882
1111	8	-0.29942026905648333
1111	9	-0.32343423144696715
1111	10-14	-0.11483633292721152
1111	15-19	-0.28593003618602353
1111	20-24	-0.2962104845198539
1111	25-29	-0.11975585169626868
1111	30-34	-0.1551051212529444
1111	35-39	-0.26772347175273836
1111	40-44	-0.31620324608556416
1111	45-49	-0.3414857335278967
1111	50-54	-0.025058251002008092
1111	55-59	0.08053013061332592
1111	60-64	-0.009895714209925188
1111	65-69	-0.06746050374837864
1111	70-74	0.002093078191897746
1111	75-79	0.01838344287352811
1111	80-84	0.06704132375387672
1111	85-89	-0.039419370316288393
1111	90-94	0.025129149377718818
1111	95-99	-0.061802774695763674
1111	100-104	0.1448255925250166
1111	105-109	-0.03635774098913913
1111	110-114	0.01985191318109969
1111	115-119	0.15055458233200625
1111	120-124	0.059845293236882924
1111	125-129	0.05942514953679279
1111	130-134	0.299332264696865
1111	135-139	0.07154641653061589
1111	140-144	0.10782512506315811
1111	145-149	0.1421839237732101
1111	150-154	0.13445982632793374
1111	155-159	0.1146231868012677
1111	160-164	0.10245775373185495
1111	165-169	0.27724754135175544
1111	170-174	0.41991545419319465
1111	175-179	0.15358002843867524
1111	180-184	0.16512351071983744
1111	185-189	0.16510823061634738
1111	190-194	0.28063581005502414
1111	195-199	0.27772920307045723
1111	200-204	0.2515405827558439
1111	205-209	0.4521884087438792
1111	210-214	0.4284177252716077
1111	215-219	0.25412644065932
1111	220-224	0.1433875215648861
1111	225-229	0.2796013222414615
1111	230-234	-0.24815034886768217
1111	235-239	0.20737519704538698
1111	240-244	0.007636518724293495
1111	245-249	0.9028428239983874
1111	250-251	0.02729594379916378
1112	1	-0.06498033584979623
1112	2	-0.17524629776264788
1112	3	-0.04703181655222721
1112	4	-0.1388054885988268
1112	5	-0.07961159569805432
1112	6	-0.15970127037548565
1112	7	-0.19176089167486765
1112	8	-0.1346582482637615
1112	9	0.10784419610339313
1112	10-14	-0.08832926665041185
1112	15-19	-0.12639665411973766
1112	20-24	-0.3096709296140645
1112	25-29	-0.004596251306402621
1112	30-34	-0.057581973104795736
1112	35-39	-0.04873343377131789
1112	40-44	-0.13618034305143567
1112	45-49	0.011180176727229707
1112	50-54	-0.018550647467648673
1112	55-59	-0.05028974350484816
1112	60-64	0.017283622093628992
1112	65-69	-0.007529604047704197
1112	70-74	-0.03369479161410993
1112	75-79	-0.06650467264739746
1112	80-84	0.10684685349581713
1112	85-89	-0.044300163926401126
1112	90-94	0.002277630902753458
1112	95-99	-0.05555823415732419
1112	100-104	0.050473914036153644
1112	105-109	-0.07520685842932551
1112	110-114	-0.18056792686400058
1112	115-119	0.043005570758204215
1112	120-124	-0.06455561072429816
1112	125-129	-0.07740033683930392
1112	130-134	0.005241463490136766
1112	135-139	-0.14111985346604428
1112	140-144	-0.0950541329694019
1112	145-149	-0.04695707133019056
1112	150-154	-0.02636061072158924
1112	155-159	-0.044586317999211644
1112	160-164	-0.02719930166735196
1112	165-169	0.07150178637531468
1112	170-174	0.27743692936139297
1112	175-179	0.07532451723407263
1112	180-184	-0.14222826926822307
1112	185-189	0.04973858862973657
1112	190-194	0.07824167581917862
1112	195-199	0.036272512802767665
1112	200-204	0.17578966016510122
1112	205-209	0.3034636579419683
1112	210-214	-0.11868505424379094
1112	215-219	-0.20699658859700065
1112	220-224	-0.01269120846772509
1112	225-229	-0.6191438367618005
1112	230-234	-0.7135444426966551
1112	235-239	-0.12004915099968017
1112	240-244	-0.06063494622210186
1112	245-249	-0.5447601101110067
1112	250-251	-0.7679995827661621
1113	1	-0.009975923833430045
1113	2	0.008438499120480003
1113	3	0.012791157863816238
1113	4	0.06389336204621543
1113	5	0.03410123477694782
1113	6	-0.027640012659240654
1113	7	-0.1070248430633427
1113	8	0.16443407775954455
1113	9	0.09633455356116372
1113	10-14	0.03644647576813753
1113	15-19	-0.04929305921072569
1113	20-24	0.06151450859682939
1113	25-29	0.04619695562242043
1113	30-34	0.07981189710829995
1113	35-39	0.015819584190275293
1113	40-44	0.10368910742439397
1113	45-49	0.031799510524805896
1113	50-54	0.015467349309460587
1113	55-59	0.06060856263502501
1113	60-64	0.16205578882006222
1113	65-69	0.09263497848321123
1113	70-74	0.04880211562483794
1113	75-79	0.05661339816481359
1113	80-84	0.2877202144976607
1113	85-89	0.12170737220664307
1113	90-94	0.04742167242702067
1113	95-99	0.10542736089125526
1113	100-104	0.35100598121407955
1113	105-109	0.19205910184042807
1113	110-114	0.08204749440184145
1113	115-119	0.1537166665336258
1113	120-124	0.24910105784410774
1113	125-129	0.2115514857255505
1113	130-134	0.32893301091586125
1113	135-139	0.07880052289029749
1113	140-144	0.19766087765125206
1113	145-149	0.09069470775052224
1113	150-154	0.21110252088065806
1113	155-159	0.21240819973563418
1113	160-164	0.27372803140521995
1113	165-169	0.2932116543050256
1113	170-174	0.4102649056179217
1113	175-179	0.29606181548772526
1113	180-184	0.23524770226556768
1113	185-189	0.180268200475588
1113	190-194	0.3929263038304427
1113	195-199	0.1895344781725754
1113	200-204	0.4973872903030596
1113	205-209	0.6199488023583442
1113	210-214	0.17131019056562735
1113	215-219	0.13508578692128737
1113	220-224	0.5093728763851182
1113	225-229	0.3710858396951373
1113	230-234	0.2982074099920169
1113	235-239	0.46749911314317316
1113	240-244	0.6887117087541696
1113	245-249	0.3620959010764757
1113	250-251	0.20862176593995585
1114	1	-0.042344732072763236
1114	2	-0.13607678615007757
1114	3	-0.03706988513111753
1114	4	-0.01931736216500468
1114	5	0.012031592795587187
1114	6	-0.06703841056670967
1114	7	0.09683325731266024
1114	8	-0.07244674617375324
1114	9	-0.07597213272295988
1114	10-14	0.018954241012536954
1114	15-19	0.055104521302602905
1114	20-24	0.01508652102121033
1114	25-29	0.045902693729331645
1114	30-34	0.06967620967983379
1114	35-39	0.13093771835203682
1114	40-44	0.1102432268545499
1114	45-49	0.11156821287089258
1114	50-54	0.004188656423131931
1114	55-59	-0.03107670417056596
1114	60-64	0.038409093954435036
1114	65-69	0.1241547230008706
1114	70-74	-0.05567711234845518
1114	75-79	0.05494700004990705
1114	80-84	0.18448314568201596
1114	85-89	0.08572562655759697
1114	90-94	0.03876036950305917
1114	95-99	0.042498026664155475
1114	100-104	0.18984330293637441
1114	105-109	0.03559168238852095
1114	110-114	0.07044213328737925
1114	115-119	0.23957652912765326
1114	120-124	0.11820489120832889
1114	125-129	-0.014395893288401851
1114	130-134	0.21935726187722082
1114	135-139	-0.007107060349639482
1114	140-144	-0.068981113243062
1114	145-149	-0.047906730698159095
1114	150-154	0.12871191443175434
1114	155-159	0.03968400146278839
1114	160-164	0.09242544995694857
1114	165-169	0.18576900134526397
1114	170-174	0.3516618494635182
1114	175-179	0.11247502905729334
1114	180-184	0.08405598598539399
1114	185-189	0.0796029001833034
1114	190-194	0.0625972282672933
1114	195-199	-0.04694984446358319
1114	200-204	0.13206463030667237
1114	205-209	0.19780127247982904
1114	210-214	-0.040491857051257796
1114	215-219	0.35152332480699755
1114	220-224	0.20894948319250162
1114	225-229	0.5087880804455658
1114	230-234	0.20551909484069242
1114	235-239	0.10988137907822804
1114	240-244	0.10289472464127059
1114	245-249	0.27316894143962855
1114	250-251	0.4567430383307638
1115	1	0.09889358591886577
1115	2	0.04099761760407006
1115	3	0.04274240743252733
1115	4	0.058591988623213354
1115	5	-0.013059796690114922
1115	6	0.16307222081905337
1115	7	0.21671409048432366
1115	8	0.12015573637478383
1115	9	0.1592412071495275
1115	10-14	0.18329556392178858
1115	15-19	0.13894859543603388
1115	20-24	0.06959200157868395
1115	25-29	0.09416686587776724
1115	30-34	0.12704413625815647
1115	35-39	0.18321810446963127
1115	40-44	0.12078610819775548
1115	45-49	0.11919855376081046
1115	50-54	0.12132889701485539
1115	55-59	0.13154535318694371
1115	60-64	0.14432703260764157
1115	65-69	0.11047746720235807
1115	70-74	0.1322014543843224
1115	75-79	0.18389170373416164
1115	80-84	0.2840431662576677
1115	85-89	0.13825885711720076
1115	90-94	0.21774952237968392
1115	95-99	0.1205780485913408
1115	100-104	0.3000599276091549
1115	105-109	0.14108600759746537
1115	110-114	0.1277825291111938
1115	115-119	0.32233895296530335
1115	120-124	0.33151409230254814
1115	125-129	0.2862645936206576
1115	130-134	0.4881285386165999
1115	135-139	0.2603749074636639
1115	140-144	0.32502571493781574
1115	145-149	0.2714655212906152
1115	150-154	0.25649836239088586
1115	155-159	0.21587395528773357
1115	160-164	0.19388876841974678
1115	165-169	0.4733052584792503
1115	170-174	0.5114118096974849
1115	175-179	0.4118012511036895
1115	180-184	0.34767858191674605
1115	185-189	0.2916456031247634
1115	190-194	0.47783834055563545
1115	195-199	0.4029249670413293
1115	200-204	0.32538294027745707
1115	205-209	0.11634222649421844
1115	210-214	0.03951868544607606
1115	215-219	0.05987556233563396
1115	220-224	-0.20021136186463195
1115	225-229	0.3821965980195827
1115	230-234	0.267293969735487
1115	235-239	0.0679818227153639
1115	240-244	0.5699182442988509
1115	245-249	0.4370107051891843
1115	250-251	0.24768269707435664
1116	1	0.006380425508304199
1116	2	0.05343259494674868
1116	3	0.048741036499279744
1116	4	-0.009985367750253715
1116	5	-0.002335180998990438
1116	6	-0.020740169789611684
1116	7	-0.020079691906587982
1116	8	0.060056757831105756
1116	9	0.23623298409228966
1116	10-14	-0.06517709789510207
1116	15-19	0.013375605951914338
1116	20-24	0.04952773657405629
1116	25-29	0.07254034711026236
1116	30-34	0.0763509800462927
1116	35-39	0.07033011400092448
1116	40-44	0.09910382945466978
1116	45-49	0.03555731321547029
1116	50-54	0.0935901306933502
1116	55-59	0.054646626050463
1116	60-64	-6.91498879106689E-4
1116	65-69	0.06975012247366408
1116	70-74	0.09359125504698795
1116	75-79	0.022728697746316584
1116	80-84	0.2783099405905958
1116	85-89	0.012092335208869542
1116	90-94	0.040677529827753744
1116	95-99	0.012160818134773876
1116	100-104	0.02675400005417572
1116	105-109	0.09633806996439631
1116	110-114	-0.04223288890899113
1116	115-119	0.12365234865293218
1116	120-124	0.048641690575550456
1116	125-129	0.035691277809519306
1116	130-134	0.13440820479937798
1116	135-139	0.02001521078695845
1116	140-144	-0.01135979749962246
1116	145-149	0.09313616413262338
1116	150-154	0.04830924677315096
1116	155-159	-0.03865714882948623
1116	160-164	-0.05411731341947501
1116	165-169	0.2610971396499764
1116	170-174	0.37170435622866904
1116	175-179	0.17084577930104672
1116	180-184	0.038029908580597294
1116	185-189	0.18772171252349779
1116	190-194	0.1351894604796442
1116	195-199	0.13019676666737467
1116	200-204	0.22562713354256658
1116	205-209	-0.16848666021810743
1116	210-214	-0.38849945403914177
1116	215-219	-0.17393659676756812
1116	220-224	0.2162234384974191
1116	225-229	-0.5652302156841031
1116	230-234	-0.2725616348575777
1116	235-239	-0.2689875467498126
1116	240-244	0.05833892048376654
1116	245-249	0.36552658233235036
1116	250-251	0.3428491172307737
1117	1	-0.009742111088925753
1117	2	0.015255668049476867
1117	3	-2.1004089168741302E-4
1117	4	0.03414101828295202
1117	5	0.03374504048484539
1117	6	0.019134744945780824
1117	7	0.08245665167398641
1117	8	0.2808699329880966
1117	9	0.11097174541789911
1117	10-14	0.08774916321980442
1117	15-19	0.05794801947967443
1117	20-24	0.08601833053695174
1117	25-29	0.08923958204448468
1117	30-34	0.08464431631493596
1117	35-39	0.0984726867104655
1117	40-44	0.14167732054450255
1117	45-49	0.08249214443416264
1117	50-54	0.09237290157030742
1117	55-59	0.020034503738919796
1117	60-64	0.1661384839382336
1117	65-69	0.15630208649369592
1117	70-74	0.13509764282473213
1117	75-79	0.1274767397582366
1117	80-84	0.35732256823565933
1117	85-89	0.09154693074454912
1117	90-94	0.11517539006506894
1117	95-99	0.20147947212782924
1117	100-104	0.3724125754222456
1117	105-109	0.24655118740013648
1117	110-114	0.154951031589583
1117	115-119	0.18795739683103108
1117	120-124	0.21226228314292683
1117	125-129	0.25570591449924507
1117	130-134	0.4228650430301144
1117	135-139	0.19971245800086734
1117	140-144	0.23278903561242004
1117	145-149	0.21129155599302862
1117	150-154	0.24937178275362015
1117	155-159	0.2896163980457942
1117	160-164	0.22866583340906033
1117	165-169	0.40117491991164655
1117	170-174	0.5233657521518396
1117	175-179	0.3178657783348058
1117	180-184	0.25577589010132584
1117	185-189	0.25475647850507954
1117	190-194	0.2676608353600898
1117	195-199	0.20735988186287813
1117	200-204	0.39470288852628954
1117	205-209	-0.14366024414425738
1117	210-214	-0.016614308134997202
1117	215-219	-0.4176189328527258
1117	220-224	-0.05520149678043751
1117	225-229	0.15984534970553455
1117	230-234	-0.12029336577946736
1117	235-239	0.07382873217734698
1117	240-244	0.00933007590179713
1117	245-249	0.30967042558695823
1117	250-251	0.32668138975426686
1118	1	0.07581318117907188
1118	2	0.11037060313426394
1118	3	0.03774860855226336
1118	4	0.033973722083544544
1118	5	0.03524138261543186
1118	6	0.02659902670394132
1118	7	0.21388021254127665
1118	8	0.19035288866800215
1118	9	0.10599844473645703
1118	10-14	0.1473755947267037
1118	15-19	0.21797458450568996
1118	20-24	0.17988390523303366
1118	25-29	0.16298336002176939
1118	30-34	0.16157794756052368
1118	35-39	0.20725291197051376
1118	40-44	0.21147459468303254
1118	45-49	0.2580967607982174
1118	50-54	0.17280114766782617
1118	55-59	0.032857363672043505
1118	60-64	0.03653590796156436
1118	65-69	0.03584235517470091
1118	70-74	0.07001325502921674
1118	75-79	0.13001936585871476
1118	80-84	-4.91725234458184
1118	85-89	-0.052718511207629604
1118	90-94	0.07584472920470375
1118	95-99	0.05667117844994607
1118	100-104	0.042477319401278635
1118	105-109	-0.12263615772312875
1118	110-114	0.12692832441693014
1118	115-119	0.3051512160597696
1118	120-124	0.2075450807312933
1118	125-129	0.0941103209780465
1118	130-134	0.27510998612179094
1118	135-139	0.10095609908971426
1118	140-144	0.1642038609572225
1118	145-149	0.10146396413176717
1118	150-154	0.21379552323335105
1118	155-159	0.23624229253546503
1118	160-164	0.0576095691779841
1118	165-169	0.33488022329163414
1118	170-174	0.5173113052890486
1118	175-179	0.3522862795500572
1118	180-184	0.24689886781153092
1118	185-189	0.24869422008200814
1118	190-194	0.2212614465292546
1118	195-199	0.2305427179603612
1118	200-204	0.1474809298500972
1118	205-209	-0.15516590410010878
1118	210-214	-0.5376464692617233
1118	215-219	-0.016440018056741224
1118	220-224	0.028076347804908863
1118	225-229	-0.14890053298756456
1118	230-234	-0.44966781095502384
1118	235-239	-0.1180621188418769
1118	240-244	0.2701687431110784
1118	245-249	0.29162846652457475
1118	250-251	0.2210787412154076
1119	1	0.049609577349492895
1119	2	0.05160594016125941
1119	3	0.0365254918237099
1119	4	0.03551224753002913
1119	5	8.459002183656139E-4
1119	6	0.2577335731758694
1119	7	0.07413151148148245
1119	8	-0.05182976404867645
1119	9	0.01810587414400544
1119	10-14	0.10796779646486243
1119	15-19	0.08350818684041172
1119	20-24	0.03569646667020976
1119	25-29	0.02403803131686999
1119	30-34	0.10389599698478946
1119	35-39	0.035210825368075405
1119	40-44	0.027792735731388518
1119	45-49	-0.012387004007365476
1119	50-54	0.055827368701976354
1119	55-59	0.07316523668770003
1119	60-64	-0.017018124202955676
1119	65-69	0.01229504640847523
1119	70-74	0.11467404407700599
1119	75-79	0.0692678534086042
1119	80-84	0.27099995914716857
1119	85-89	0.13864898958472338
1119	90-94	0.1608802545830983
1119	95-99	-0.025742184838328797
1119	100-104	0.20978549622306275
1119	105-109	0.2561587028005192
1119	110-114	0.07777972400877076
1119	115-119	0.22653968733440166
1119	120-124	0.048137215497149555
1119	125-129	0.1844631092667015
1119	130-134	0.3011722481581032
1119	135-139	0.06604290082436393
1119	140-144	0.12491622228838395
1119	145-149	0.1293416119111015
1119	150-154	0.18415738906364965
1119	155-159	0.25124925169264856
1119	160-164	0.24440974763055578
1119	165-169	0.26055491189080726
1119	170-174	0.48151100058935725
1119	175-179	0.3237791375628092
1119	180-184	0.27571702918381646
1119	185-189	0.14724662750743533
1119	190-194	0.2084449801347077
1119	195-199	0.20725790726360316
1119	200-204	0.36521586842328446
1119	205-209	0.1926777876076926
1119	210-214	-0.3063621282369411
1119	215-219	0.3615200547141342
1119	220-224	0.5494579443868268
1119	225-229	0.03315117663348133
1119	230-234	0.04645443785905812
1119	235-239	0.08832810820074855
1119	240-244	0.6072522638356368
1119	245-249	0.927269969329231
1119	250-251	0.554716931582437
2101	1	-0.034824592782015884
2101	2	0.06359481373068121
2101	3	0.009175984765754208
2101	4	-0.03384259758300345
2101	5	-0.028952380056750826
2101	6	0.12634626869517973
2101	7	0.21622524051450398
2101	8	0.19847970362608436
2101	9	0.2549736177608324
2101	10-14	0.1994988291561981
2101	15-19	0.19759789588464827
2101	20-24	0.1891372435806744
2101	25-29	0.21059392521139841
2101	30-34	0.20062937610637022
2101	35-39	0.21200987847576158
2101	40-44	0.16201263353168827
2101	45-49	0.15732664309218336
2101	50-54	0.032293017703963756
2101	55-59	0.08148736194731043
2101	60-64	0.21491443979540037
2101	65-69	0.16348582154024172
2101	70-74	0.17008149471135425
2101	75-79	0.19297546199153004
2101	80-84	0.27024983275450865
2101	85-89	0.15522875394784563
2101	90-94	0.18284646335551713
2101	95-99	0.14804163726919484
2101	100-104	0.4365878563076748
2101	105-109	0.27048442615846824
2101	110-114	0.11769268134488442
2101	115-119	0.0808808190871062
2101	120-124	0.23091993440864655
2101	125-129	0.18560144506916032
2101	130-134	0.32900125990059337
2101	135-139	0.16121454909276878
2101	140-144	0.13588291477647374
2101	145-149	0.07902012447162576
2101	150-154	0.006544560265254518
2101	155-159	-0.015562843688435635
2101	160-164	-0.10588948935197351
2101	165-169	0.13786789303434688
2101	170-174	0.14797457211185616
2101	175-179	-0.09676938151046244
2101	180-184	-0.18739688526058274
2101	185-189	-0.18008055219996066
2101	190-194	-0.33098191358860873
2101	195-199	-0.39709151149666155
2101	200-204	-0.34573219774475916
2101	205-209	-0.8052797891363639
2101	210-214	-1.4553964487206024
2101	215-219	-0.9767073193545883
2101	220-224	-0.5980333621530072
2101	225-229	-1.141140377288707
2101	230-234	-2.021065743817733
2101	235-239	-1.6925571733816476
2101	240-244	-1.3849490534085795
2101	245-249	-1.0612075568872257
2101	250-251	-0.8724810021903302
2102	1	-0.07123202580287824
2102	2	0.07191637693879471
2102	3	-0.007943854136442496
2102	4	0.017488079079157615
2102	5	0.04036115515889094
2102	6	0.011540686458019422
2102	7	0.16181534368714523
2102	8	0.11732286219970689
2102	9	0.08819842486127527
2102	10-14	0.0887711156367601
2102	15-19	0.11384707625953894
2102	20-24	0.10055831360908485
2102	25-29	0.11233484777005032
2102	30-34	0.019613315937370146
2102	35-39	0.09635104502977754
2102	40-44	0.014169377637649916
2102	45-49	0.021806141421983227
2102	50-54	-0.002108720913419404
2102	55-59	-0.06386442826649841
2102	60-64	-0.036054077564152465
2102	65-69	-0.09007347243634456
2102	70-74	-0.03740524746214646
2102	75-79	-0.05480166284942811
2102	80-84	-0.020965488329345305
2102	85-89	-0.0316038400277634
2102	90-94	-0.14100362235802066
2102	95-99	-0.04951919446052244
2102	100-104	0.015318441251686465
2102	105-109	-0.08329825845304129
2102	110-114	-0.06521662492726676
2102	115-119	0.05036813843496191
2102	120-124	-0.17311918419196815
2102	125-129	-0.15981470976588952
2102	130-134	0.005566987994249928
2102	135-139	-0.022326994274742162
2102	140-144	-0.14102024100735377
2102	145-149	-0.14805441617966864
2102	150-154	-0.1781223267501062
2102	155-159	-0.10518637883689053
2102	160-164	-0.15155004562824104
2102	165-169	-0.1049639578503232
2102	170-174	0.21125318344048338
2102	175-179	-0.06897987803116479
2102	180-184	-0.1653913042366284
2102	185-189	-0.20162688348344204
2102	190-194	-0.15956754078386126
2102	195-199	-0.23915076933671742
2102	200-204	-0.12718837877392986
2102	205-209	-0.09334761670899638
2102	210-214	-0.1819771609695664
2102	215-219	-0.022946066634034423
2102	220-224	-0.3594256750522007
2102	225-229	-0.37726440011164186
2102	230-234	-0.3284373669758516
2102	235-239	-0.2567080573664988
2102	240-244	-0.7938297892571491
2102	245-249	-0.9821709989098188
2102	250-251	-0.12421258660182488
2103	1	0.0034065363256203796
2103	2	0.03275539583957254
2103	3	-0.006023672817249803
2103	4	0.03175418336642366
2103	5	-0.02501186703385372
2103	6	0.14015818038751604
2103	7	-0.46666844302626487
2103	8	-0.14885217914158488
2103	9	-0.19027788681211177
2103	10-14	-0.04146659653441276
2103	15-19	-0.11418437984138308
2103	20-24	-0.14850477587612687
2103	25-29	-0.11287995308641996
2103	30-34	-0.08850332111276771
2103	35-39	-0.11642434605039398
2103	40-44	-0.07402594818482555
2103	45-49	-0.09574419555472247
2103	50-54	0.07943770010223972
2103	55-59	0.02815345567478289
2103	60-64	-0.03670865441126381
2103	65-69	-0.0035885956297008192
2103	70-74	0.044764959657598524
2103	75-79	-0.06061709299340379
2103	80-84	0.04016818611297168
2103	85-89	0.12125003099981058
2103	90-94	0.06897779110106939
2103	95-99	0.03869466325777182
2103	100-104	0.13651410951604248
2103	105-109	-0.02773000384311075
2103	110-114	-0.017077753543006224
2103	115-119	0.04317055183071261
2103	120-124	-0.05531725635024998
2103	125-129	-0.03971000279881309
2103	130-134	0.13812863555250487
2103	135-139	-0.04781768545110765
2103	140-144	-0.11417451330356698
2103	145-149	-0.2569217851694674
2103	150-154	-0.117804381074059
2103	155-159	-0.04395781209849048
2103	160-164	-0.21463746369223458
2103	165-169	-0.07415436798883945
2103	170-174	0.024003026754030543
2103	175-179	-0.08057948660514569
2103	180-184	-0.059045292467459376
2103	185-189	-0.33114067413398374
2103	190-194	-0.21681686722201476
2103	195-199	-0.2641625602877653
2103	200-204	-0.15181965729979652
2103	205-209	-0.30981931614427083
2103	210-214	0.08335273839294643
2103	215-219	0.07357696653794932
2103	220-224	-0.26413200491765565
2103	225-229	0.26514135438403486
2103	230-234	-0.3185878094321595
2103	235-239	-0.5407148439250911
2103	240-244	-0.6000967116825962
2103	245-249	-0.17425795061836524
2103	250-251	-0.4616154617679271
2104	1	-0.05174487716373477
2104	2	-0.03914010629438991
2104	3	0.018819306232011
2104	4	-0.012666460050155592
2104	5	-0.013373714157694394
2104	6	0.050009199987044894
2104	7	-0.1406785814150524
2104	8	0.009276764650159919
2104	9	0.18750979887634855
2104	10-14	0.012242729781981154
2104	15-19	-0.015092085452359072
2104	20-24	-0.012680299160443553
2104	25-29	0.011781267679175755
2104	30-34	0.029137169007768193
2104	35-39	-0.02930425713385887
2104	40-44	-0.010945108568407136
2104	45-49	0.01916934404700754
2104	50-54	-0.026373094674198683
2104	55-59	-0.011121375575427805
2104	60-64	0.028147630462676432
2104	65-69	0.044288567903535636
2104	70-74	-0.04078211860982606
2104	75-79	-0.06178896954233437
2104	80-84	0.0953563225698133
2104	85-89	-0.058097876087131795
2104	90-94	-0.09440273296279855
2104	95-99	-0.058039745561956124
2104	100-104	0.08701345212374889
2104	105-109	-0.16547658752151762
2104	110-114	-0.27003638378675987
2104	115-119	-0.04250403476448383
2104	120-124	-0.31157927931757
2104	125-129	-0.20939285216547887
2104	130-134	-0.17682325491354334
2104	135-139	-0.16979198465251955
2104	140-144	-0.37799554709299343
2104	145-149	-0.15674340404212472
2104	150-154	-0.3844761376331647
2104	155-159	-0.26785998990505533
2104	160-164	-0.3435526011693426
2104	165-169	-0.25336842106374036
2104	170-174	-0.2816769130042118
2104	175-179	-0.46472140536165085
2104	180-184	-0.5520799730809713
2104	185-189	-0.5725485602121339
2104	190-194	-0.680523144261457
2104	195-199	-0.6857524175845597
